807, 7.22549e-05, 7.85862e-05, 0.130598, 0.39547, 5e-08, 0.638065
695, 8.9996e-05, 7.10183e-05, 0.207527, -0.444142, 5e-08, 0.638225
132, 1.23281e-05, 8.6811e-05, 0.184353, -0.174616, 5e-08, 0.638971
813, 6.41846e-05, 0.000104532, -0.583562, 0.267672, 5e-08, 0.638831
700, 5.15888e-05, 0.00010835, 0.118758, 0.328496, 5e-08, 0.638492
204, 5.22064e-05, 0.000107076, 0.298653, 0.0780232, 5e-08, 0.638535
490, 5.53189e-05, 0.000157534, 0.415315, -0.272191, 5e-08, 0.638003
228, 5.37395e-05, 8.06365e-05, 0.0895597, -0.360237, 5e-08, 0.638546
265, 5.92327e-05, 7.35937e-05, -0.261965, -0.334999, 5e-08, 0.638778
683, 5.41299e-05, 7.91111e-05, -0.137911, 0.00785674, 5e-08, 0.63839
546, 7.87055e-05, 6.78109e-05, 0.659072, -0.121379, 5e-08, 0.638647
690, 4.02736e-06, 0.00011913, 0.281258, -0.450354, 5e-08, 0.638713
550, 0.000106924, 4.62295e-05, 0.247802, 0.215363, 5e-08, 0.639736
751, 1.26385e-05, 0.000124422, -0.117123, -0.454736, 5e-08, 0.639516
758, 6.80685e-05, 9.12527e-05, 0.356454, -0.545653, 5e-08, 0.639148
749, 9.87582e-06, 0.000108985, 0.257747, 0.348235, 5e-08, 0.639483
494, 7.98702e-05, 0.000152016, -0.225144, -0.132178, 5e-08, 0.639024
934, 2.79681e-05, 7.46981e-05, 0.143763, 0.179548, 5e-08, 0.639811
115, 1.55117e-05, 5.58831e-05, 0.269665, 0.0491033, 5e-08, 0.639115
26, 5.57179e-05, 7.65942e-05, -0.396552, -0.240075, 5e-08, 0.639467
936, 3.32426e-05, 8.58078e-05, 0.19239, -0.00135362, 5e-08, 0.639361
306, 4.81701e-05, 8.40844e-05, -0.0942843, -0.304112, 5e-08, 0.639959
694, 4.98357e-05, 0.000146323, 0.481486, -0.0289583, 5e-08, 0.639242
641, 0.000184394, 4.5876e-05, -0.0849727, -0.156272, 5e-08, 0.640187
427, 7.74773e-05, 6.65265e-05, -0.179299, -0.434956, 5e-08, 0.640417
691, 8.1264e-05, 7.94508e-05, -0.415114, 0.105953, 5e-08, 0.640485
183, 7.91231e-05, 5.58908e-05, 0.349328, 0.374091, 5e-08, 0.64044
747, 0.000175548, 5.16995e-05, -0.167657, -0.451632, 5e-08, 0.640687
684, 0.000182502, 2.13064e-05, 0.0408415, -0.394804, 5e-08, 0.6409
701, 5.00321e-05, 0.000112463, 0.538787, -0.343944, 5e-08, 0.640736
134, 4.79398e-06, 0.000113977, 0.506519, -0.292233, 5e-08, 0.640203
182, 1.46266e-05, 8.85377e-05, 0.410844, -0.00622866, 5e-08, 0.640169
432, 4.93418e-05, 8.40755e-05, -0.283909, -0.239371, 5e-08, 0.640565
298, 1.41872e-05, 5.82055e-05, 0.17492, -0.172369, 5e-08, 0.640464
687, 4.57939e-05, 8.40868e-05, 0.0549248, -0.440773, 5e-08, 0.640478
349, 4.86704e-05, 0.000149235, 0.531397, -0.249483, 5e-08, 0.640375
229, 1.40458e-05, 5.90312e-05, 0.337277, 0.0176706, 5e-08, 0.640231
811, 5.40496e-05, 0.000104505, 0.027446, 0.190918, 5e-08, 0.640269
859, 1.98119e-05, 6.441e-05, -0.234775, -0.525603, 5e-08, 0.640771
938, 2.78095e-05, 8.02331e-05, 0.190117, -0.152357, 5e-08, 0.64008
232, 3.45027e-05, 8.62985e-05, -0.161542, -0.307484, 5e-08, 0.64058
855, 6.62024e-05, 8.55119e-05, 0.021005, 0.579266, 5e-08, 0.64061
802, 8.59102e-05, 9.95284e-05, 0.409741, 0.297869, 5e-08, 0.640747
1664, 1.83435e-05, 0.00012102, -0.0405484, -0.527815, 5e-08, 0.640928
431, 7.83798e-05, 5.72408e-05, 0.306767, 0.0284542, 5e-08, 0.641619
356, 6.6795e-05, 9.10392e-05, 0.275303, -0.360599, 5e-08, 0.641746
436, 5.0475e-05, 0.000109796, 0.446205, 0.321895, 5e-08, 0.641479
1562, 1.44762e-05, 6.01852e-05, 0.163554, -0.430236, 5e-08, 0.641859
600, 2.77463e-05, 7.57126e-05, 0.355032, -0.0156481, 5e-08, 0.641328
976, 1.47595e-05, 8.4754e-05, -0.519609, 0.487051, 5e-08, 0.641786
133, 4.92741e-05, 8.40761e-05, 0.259507, -0.269505, 5e-08, 0.641078
566, 0, 0.000465443, 0.189768, -0.365169, 5e-08, 0.641106
385, 1.34097e-05, 8.47841e-05, -0.0367588, 0.526673, 5e-08, 0.641538
907, 5.6644e-05, 0.000118712, 0.460012, -0.209196, 5e-08, 0.641886
909, 6.55528e-05, 8.63859e-05, 0.0297316, 0.208748, 5e-08, 0.641737
496, 5.21518e-05, 0.000107315, 0.541358, -0.0601088, 5e-08, 0.641612
482, 1.8531e-05, 0.000120829, -0.169235, -0.0454259, 5e-08, 0.641217
25, 2.88701e-06, 3.51684e-05, -0.137549, 0.675164, 5e-08, 0.641736
708, 2.29648e-05, 0.000174947, -0.334644, 0.261873, 5e-08, 0.641888
857, 6.46431e-05, 0.000157588, -0.350642, -0.000809367, 5e-08, 0.641745
